Year,Category,Title,Type,Quality,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Note
2008,VEGETABLES,Tomatoes,Round,1st,$/kg,,,1.65,1.18,1.02,0.87,0.88,0.72,0.8,1.03,0.83,0.89,
2008,VEGETABLES,Tomatoes,Round,2nd,$/kg,,,,0.52,0.61,0.6,0.55,0.49,0.54,0.72,0.45,0.76,
2008,VEGETABLES,Tomatoes,Round,Ave,$/kg,,,,1.1,0.98,0.84,0.82,0.67,0.76,0.99,0.71,0.83,
2008,VEGETABLES,Tomatoes,Vine,1st,$/kg,,,1.53,1.25,0.98,0.89,0.93,0.86,0.92,1.07,0.85,,
2008,VEGETABLES,Tomatoes,Vine,2nd,$/kg,,,,0.58,0.69,0.59,0.56,0.45,0.38,,0.46,,
2008,VEGETABLES,Tomatoes,Vine,Ave,$/kg,,,,1.25,0.93,0.86,0.87,0.78,0.89,,0.83,,
2008,VEGETABLES,Tomatoes,Cherry,1st,$/kg,,,3.47,2.78,2.37,1.97,2.11,1.93,1.89,2.32,1.98,,
2008,VEGETABLES,Tomatoes,Cherry,2nd,$/kg,,,,,,1.42,1.52,1.4,1.46,,,,
2008,VEGETABLES,Tomatoes,Cherry,Ave,$/kg,,,,,,1.94,2.07,1.9,1.88,,,,
2008,VEGETABLES,Tomatoes,Plum,1st,$/kg,,,1.56,1.22,1.04,0.88,0.89,0.81,0.78,1.1,0.83,,
2008,VEGETABLES,Tomatoes,Plum,2nd,$/kg,,,,,0.5,0.5,0.37,,,,,,
2008,VEGETABLES,Tomatoes,Plum,Ave,$/kg,,,,,1.04,0.88,0.87,,,,,,
2008,VEGETABLES,Turnip,All Varieties,-,$/kg,0.73,0.8,0.8,0.77,0.9,0.95,0.87,0.84,0.81,0.84,0.83,0.81,
2008,VEGETABLES,Watercress,All Varieties,-,$/bunch,0.54,0.43,0.47,0.43,0.49,0.51,0.47,0.42,0.45,0.47,0.46,0.46,
2008,CUT FLOWERS,Alstromeria,Indoor,-,$/bunch(1),0.78,0.92,0.88,0.83,0.78,0.8,0.78,0.69,0.83,0.8,0.85,0.99,
2008,CUT FLOWERS,Chrysanthemums Flowers,Indoor-bloom,-,$/bloom,0.41,,,,0.25,0.42,0.4,0.37,0.37,0.34,0.34,0.36,
2008,CUT FLOWERS,Chrysanthemums Flowers,Indoor-spray,-,$/spray,0.11,0.15,0.17,0.13,0.17,0.15,0.14,0.16,0.15,0.18,0.16,0.21,
2008,CUT FLOWERS,Gladioli,All Varieties,-,$/bunch(1),,,,,,,0.62,0.5,0.55,0.51,0.42,,
2008,CUT FLOWERS,Irises,Indoor,-,$/bunch(1),0.44,0.57,0.6,0.49,0.43,0.47,,,0.59,0.59,0.55,,
2008,Narcissus-inc.Daffodils,Oriental Lilies,Homegrown,-,$/stem,0.56,0.6,0.63,0.74,0.63,0.58,0.5,0.46,0.52,0.53,0.51,0.52,
2008,Narcissus-inc.Daffodils,Pinks,All Varieties,-,$/bunch(3),,,,0.34,0.28,0.27,0.25,0.25,0.26,0.25,,,
2008,Narcissus-inc.Daffodils,Tulips,Indoor,-,$/bunch(4),0.65,0.73,0.73,0.69,,,,,,,0.68,0.78,
2008,POT PLANTS,Begonia-Elatior,13cm,-,$ each,1,1.11,1.13,1.04,1.04,1.23,1.1,1.06,0.95,0.82,1.19,1.21,
2008,POT PLANTS,Cyclamen,13cm,-,$ each,1.17,1.17,1.07,1.15,,,,,1.05,1.09,1.04,1.31,
2008,POT PLANTS,Poinsettia,13cm,-,$ each,,,,,,,,,,,1.49,2.29,
2008,POT PLANTS,Chrysanthemum,13cm,-,$ each,0.9,1.06,1.04,1.06,1.03,1.02,1.06,0.95,1,0.97,0.98,1.05,
2009,FRUIT,Blackberries,All Varieties,-,$/kg,,,,,,,4.18,4.2,4.37,7.14,,,
2009,FRUIT,Blackcurrants,All Varieties,-,$/kg,,,,,,6.4,5.38,4.69,5.91,6.24,8,,
2009,FRUIT,Cherries,Sweet Black,1st,$/kg,,,,,,4.19,2.53,2.92,,,,,
2009,FRUIT,Cherries,Sweet Black,2nd,$/kg,,,,,,,1.46,,,,,,
2009,FRUIT,Cherries,Sweet Black,Ave,$/kg,,,,,,,2.34,,,,,,
2009,FRUIT,Cherries,Sweet White,1st,$/kg,,,,,,2.2,2.22,,,,,,
2009,FRUIT,Cherries,Sweet White,2nd,$/kg,,,,,,,1.75,,,,,,
2009,FRUIT,Cherries,Sweet White,Ave,$/kg,,,,,,,2.15,,,,,,
2009,FRUIT,Cooking Apples,Bramley's Seedling,1st,$/kg,0.7,0.67,0.65,0.66,0.71,0.65,0.67,0.63,0.58,0.57,0.56,0.55,
2009,FRUIT,Cooking Apples,Bramley's Seedling,2nd,$/kg,0.47,0.46,0.42,0.44,0.44,0.42,0.42,0.43,0.43,0.4,0.39,0.38,
2009,FRUIT,Cooking Apples,Bramley's Seedling,Ave,$/kg,0.64,0.62,0.59,0.6,0.64,0.57,0.6,0.59,0.56,0.54,0.53,0.53,
2009,FRUIT,Damsons,All Varieties,1st,$/kg,,,,,,,,1.03,0.86,,,,
2009,FRUIT,Damsons,All Varieties,2nd,$/kg,,,,,,,,0.75,0.6,,,,
2009,FRUIT,Damsons,All Varieties,Ave,$/kg,,,,,,,,1.01,0.77,,,,
2009,FRUIT,Dessert Apples,Cox's Orange-group,1st,$/kg,0.73,0.83,0.82,0.85,0.64,,,0.91,0.74,0.6,0.59,0.61,
2009,FRUIT,Dessert Apples,Cox's Orange-group,2nd,$/kg,0.48,0.53,0.56,0.51,,,,,0.56,0.41,0.36,0.39,
2009,FRUIT,Dessert Apples,Cox's Orange-group,Ave,$/kg,0.68,0.77,0.77,0.81,,,,,0.72,0.55,0.53,0.56,
2009,FRUIT,Dessert Apples,Discovery,1st,$/kg,,,,,,,0.86,0.61,0.53,,,,
2009,FRUIT,Dessert Apples,Discovery,2nd,$/kg,,,,,,,,0.38,0.42,,,,
2009,FRUIT,Dessert Apples,Discovery,Ave,$/kg,,,,,,,,0.56,0.51,,,,
2009,FRUIT,Dessert Apples,Egremont Russet,1st,$/kg,0.77,0.75,0.86,0.78,,,,1.01,0.78,0.64,0.7,0.73,
2009,FRUIT,Dessert Apples,Egremont Russet,2nd,$/kg,0.53,0.57,0.61,0.63,,,,,0.54,0.45,0.51,0.5,
2009,FRUIT,Dessert Apples,Egremont Russet,Ave,$/kg,0.73,0.73,0.83,0.74,,,,,0.76,0.61,0.68,0.71,
2009,FRUIT,Dessert Apples,Spartan,1st,$/kg,,,,,,,,,0.66,0.56,0.53,,
2009,FRUIT,Dessert Apples,Spartan,2nd,$/kg,,,,,,,,,,0.46,0.48,,
2009,FRUIT,Dessert Apples,Spartan,Ave,$/kg,,,,,,,,,,0.55,0.53,,
2009,FRUIT,Dessert Apples,Worcester Pearmain,1st,$/kg,,,,,,,,0.57,0.5,,,,
2009,FRUIT,Dessert Apples,Worcester Pearmain,2nd,$/kg,,,,,,,,,0.4,0.37,,,
2009,FRUIT,Dessert Apples,Worcester Pearmain,Ave,$/kg,,,,,,,,,0.5,0.37,,,
2009,FRUIT,Dessert Apples,Red Pippin,1st,$/kg,,,,,,,,,0.53,,,,
2009,FRUIT,Dessert Apples,Red Pippin,2nd,$/kg,,,,,,,,,,,,,
2009,FRUIT,Dessert Apples,Red Pippin,Ave,$/kg,,,,,,,,,,,,,
2009,FRUIT,Dessert Apples,Gala,1st,$/kg,0.69,0.88,0.76,0.91,0.5,,,,0.62,0.61,0.58,0.52,
2009,FRUIT,Dessert Apples,Gala,2nd,$/kg,0.45,0.55,,,,,,,,0.48,0.46,0.38,
2009,FRUIT,Dessert Apples,Gala,Ave,$/kg,0.63,0.84,,,,,,,,0.59,0.57,0.5,
2009,FRUIT,Dessert Apples,Other Early Season,-,$/kg,,,,,,,,0.59,0.53,0.48,0.44,,
2009,FRUIT,Dessert Apples,Other Mid Season,-,$/kg,,,,,,,,,0.51,0.5,0.51,0.54,
2009,FRUIT,Dessert Apples,Other Late Season,-,$/kg,0.64,0.67,0.61,0.59,0.56,,,,,0.51,0.5,0.55,
2009,FRUIT,Dessert Apples,Jonogold - group,1st,$/kg,,0.6,0.66,0.62,0.58,,,,,0.59,0.48,0.42,
2009,FRUIT,Dessert Apples,Jonogold - group,2nd,$/kg,,,,,,,,,,0.46,0.46,,
2009,FRUIT,Dessert Apples,Jonogold - group,Ave,$/kg,,,,,,,,,,0.57,0.47,0.42,
2009,FRUIT,Gooseberries,All Varieties,-,$/kg,,,,,,2.45,1.77,1.87,,,,,
2009,FRUIT,Pears,Conference,1st,$/kg,0.7,0.69,0.86,0.77,0.72,,,0.89,0.56,0.54,0.52,0.5,
2009,FRUIT,Pears,Conference,2nd,$/kg,0.61,0.54,0.58,0.65,0.52,,,0.49,0.41,0.39,0.42,0.4,
2009,FRUIT,Pears,Conference,Ave,$/kg,0.67,0.63,0.82,0.72,0.57,,,0.85,0.53,0.51,0.49,0.48,
2009,FRUIT,Pears,Doyenne Du Comice,1st,$/kg,0.73,0.72,0.72,,,,,,0.62,0.59,0.58,0.55,
2009,FRUIT,Pears,Doyenne Du Comice,2nd,$/kg,0.49,0.48,,,,,,,0.44,0.45,0.4,0.37,
2009,FRUIT,Pears,Doyenne Du Comice,Ave,$/kg,0.69,0.56,,,,,,,0.61,0.58,0.54,0.52,
2009,FRUIT,Pears,William's Bon Chretien,1st,$/kg,,,,,,,,0.78,0.72,0.63,0.51,0.48,
2009,FRUIT,Pears,William's Bon Chretien,2nd,$/kg,,,,,,,,,,0.49,0.39,0.37,
2009,FRUIT,Pears,William's Bon Chretien,Ave,$/kg,,,,,,,,,,0.63,0.49,0.46,
2009,FRUIT,Pears,Other,1st,$/kg,0.66,0.53,,,,,,,0.63,0.55,0.49,0.48,
2009,FRUIT,Pears,Other,2nd,$/kg,0.66,,,,,,,,,,,,
2009,FRUIT,Pears,Other,Ave,$/kg,0.66,,,,,,,,,0.55,0.49,0.48,
2009,FRUIT,Plums and Gages,Czar,1st,$/kg,,,,,,,1.12,0.93,,,,,
2009,FRUIT,Plums and Gages,Czar,2nd,$/kg,,,,,,,,0.72,,,,,
2009,FRUIT,Plums and Gages,Czar,Ave,$/kg,,,,,,,,0.84,,,,,
2009,FRUIT,Plums and Gages,Majorie's Seedling,1st,$/kg,,,,,,,,0.84,0.74,,,,
2009,FRUIT,Plums and Gages,Majorie's Seedling,2nd,$/kg,,,,,,,,,0.57,,,,
2009,FRUIT,Plums and Gages,Majorie's Seedling,Ave,$/kg,,,,,,,,,0.67,,,,
2009,FRUIT,Plums and Gages,Victoria,1st,$/kg,,,,,,,,0.95,0.88,,,,
2009,FRUIT,Plums and Gages,Victoria,2nd,$/kg,,,,,,,,0.35,0.54,,,,
2009,FRUIT,Plums and Gages,Victoria,Ave,$/kg,,,,,,,,0.79,0.77,,,,
2009,FRUIT,Plums and Gages,Other Varieties,-,$/kg,,,,,,,1.07,0.74,0.71,,,,
2009,FRUIT,Raspberries,All Varieties,-,$/kg,,,,,7.74,7.96,5.49,6.55,7.33,7.84,7.7,,
2009,FRUIT,Redcurrants,All Varieties,-,$/kg,,,,,,,5.68,4.09,5.05,,,,
2009,FRUIT,Strawberries,All Varieties,1st,$/kg,,,,6.22,3.61,2.9,2.4,2.1,2.15,2.53,3.12,3.19,
2009,FRUIT,Strawberries,All Varieties,2nd,$/kg,,,,2.73,1.98,1.47,1.13,1.11,1.07,1.37,2.13,2.04,
2009,FRUIT,Strawberries,All Varieties,Ave,$/kg,,,,3.09,2.8,2.28,1.77,1.68,1.68,2.17,2.69,2.58,
2009,VEGETABLES,Asparagus,All Varieties,1st,$/kg,,,11,6.34,5.57,5.87,7.4,,,,,,
2009,VEGETABLES,Asparagus,All Varieties,2nd,$/kg,,,,3.24,3.98,3.57,3.2,,,,,,
2009,VEGETABLES,Asparagus,All Varieties,Ave,$/kg,,,,6.1,5.11,4.85,5.44,,,,,,
2009,VEGETABLES,Beetroot,Topped,-,$/kg,0.33,0.34,0.33,0.32,0.36,0.47,0.4,0.33,0.33,0.29,0.3,0.29,
2009,VEGETABLES,Broad Beans,Broad,-,$/kg,,,,,,1.26,0.77,0.69,0.77,0.83,0.81,,
2009,VEGETABLES,Brussels Sprouts,All Varieties,1st,$/kg,0.54,0.53,0.53,0.51,0.53,,,0.89,0.7,,,,
2009,VEGETABLES,Brussels Sprouts,All Varieties,2nd,$/kg,0.42,0.44,0.44,0.44,,,,0.69,0.53,,,,
2009,VEGETABLES,Brussels Sprouts,All Varieties,Ave,$/kg,0.5,0.5,0.5,0.51,,,,0.88,0.69,0.6,0.54,0.49,
2009,VEGETABLES,Bulb Onions,Yellow,1st,$/kg,0.17,0.16,0.17,0.17,0.19,0.34,0.27,0.2,0.17,,,,
2009,VEGETABLES,Bulb Onions,Yellow,2nd,$/kg,0.15,0.14,0.14,0.15,0.23,0.17,0.24,0.18,0.15,,,,previously down as bulb only
2009,VEGETABLES,Bulb Onions,Yellow,Ave,$/kg,0.15,0.14,0.14,0.15,0.22,0.18,0.25,0.18,0.15,0.16,0.17,0.18,
2009,VEGETABLES,Bulb Onions,Red,1st,$/kg,0.42,0.43,0.42,0.4,0.42,0.38,0.4,0.42,0.38,,,,
2009,VEGETABLES,Bulb Onions,Red,2nd,$/kg,0.24,0.26,0.28,0.26,0.29,0.26,0.18,0.34,0.35,,,,new item at the start of 2007
2009,VEGETABLES,Bulb Onions,Red,Ave,$/kg,0.33,0.34,0.35,0.33,0.34,0.35,0.34,0.39,0.37,0.32,0.31,0.33,
2009,VEGETABLES,Cabbage,Red,1st,$/kg,0.31,0.3,0.29,0.31,0.33,0.35,0.37,0.31,0.3,,,,
2009,VEGETABLES,Cabbage,Red,2nd,$/kg,0.26,0.26,0.25,0.26,0.27,0.28,0.3,0.26,0.27,,,,
2009,VEGETABLES,Cabbage,Red,Ave,$/kg,0.3,0.29,0.29,0.3,0.31,0.33,0.36,0.3,0.3,0.28,0.3,0.28,
2009,VEGETABLES,Cabbage,Savoy,1st,$/head,0.39,0.42,0.4,0.36,0.43,0.45,0.37,0.33,0.32,,,,
2009,VEGETABLES,Cabbage,Savoy,2nd,$/head,0.31,0.32,0.31,0.31,0.3,0.37,0.27,0.23,0.23,,,,
2009,VEGETABLES,Cabbage,Savoy,Ave,$/head,0.37,0.39,0.38,0.35,0.41,0.45,0.36,0.31,0.3,0.28,0.29,0.3,
2009,VEGETABLES,Cabbage,Spring Greens - Loose,-,$/kg,1.34,1.42,1.47,0.5,0.5,0.43,0.42,0.4,,,,,
2009,VEGETABLES,Cabbage,Spring Greens - Prepacked,-,$/kg,1.7,1.76,1.6,1.08,0.81,0.73,0.72,0.72,0.72,0.64,0.66,0.65,
2009,VEGETABLES,Cabbage,Summer & Autumn-Pointed,1st,$/kg,,0.65,,0.66,0.55,0.51,0.42,0.37,0.4,,,,
2009,VEGETABLES,Cabbage,Summer & Autumn-Pointed,2nd,$/kg,,,,0.6,0.43,0.38,0.34,0.3,0.34,,,,
2009,VEGETABLES,Cabbage,Summer & Autumn-Pointed,Ave,$/kg,,,,0.63,0.51,0.48,0.41,0.36,0.39,0.36,0.4,0.45,
2009,VEGETABLES,Cabbage,Summer & Autumn-Round,1st,$/head,0.41,,,,0.49,0.41,0.32,0.3,0.29,,,,
2009,VEGETABLES,Cabbage,Summer & Autumn Round,2nd,$/head,0.29,,,0.4,0.38,0.31,0.24,0.23,0.23,,,,
2009,VEGETABLES,Cabbage,Summer & Autumn Round,Ave,$/head,0.38,,,,0.49,0.4,0.31,0.29,0.28,0.29,0.29,0.28,
2009,VEGETABLES,Cabbage,White,1st,$/kg,0.28,0.3,0.28,0.28,0.3,0.28,0.27,0.26,0.25,,,,
2009,VEGETABLES,Cabbage,White,2nd,$/kg,0.25,0.25,0.24,0.24,0.28,0.27,0.25,0.2,0.21,,,,
2009,VEGETABLES,Cabbage,White,Ave,$/kg,0.28,0.29,0.27,0.27,0.3,0.28,0.27,0.25,0.25,0.25,0.25,0.26,
2009,VEGETABLES,Cabbage,Winter Other,1st,$/head,0.4,0.39,0.37,0.33,0.34,,,,,,,,
2009,VEGETABLES,Cabbage,Winter Other,2nd,$/head,0.32,0.35,0.3,0.23,0.29,,,,,,,,
2009,VEGETABLES,Cabbage,Winter Other,Ave,$/head,0.38,0.38,0.36,0.32,0.34,,,,,0.28,0.28,0.3,
2009,VEGETABLES,Calabrese,All Varieties,-,$/kg,1.4,,,,1.48,1.19,1,0.97,1.02,1.08,0.89,0.98,
2009,VEGETABLES,Capsicums,Green,1st,$/kg,,,,2.05,1.08,1.05,0.83,0.7,0.63,0.66,0.91,0.95,
2009,VEGETABLES,Capsicums,Green,2nd,$/kg,,,,,,0.75,0.46,0.4,0.45,0.52,0.63,0.8,
2009,VEGETABLES,Capsicums,Green,Ave,$/kg,,,,,,0.99,0.63,0.53,0.48,0.56,0.69,0.87,
2009,VEGETABLES,Capsicums,Red,1st,$/kg,,,,2,0.99,1.02,0.78,0.64,0.64,0.66,0.66,0.82,
2009,VEGETABLES,Capsicums,Red,2nd,$/kg,,,,,0.78,0.74,0.43,0.37,0.39,0.57,0.57,0.61,
2009,VEGETABLES,Capsicums,Red,Ave,$/kg,,,,,0.97,0.95,0.56,0.47,0.44,0.58,0.58,0.67,
2009,VEGETABLES,Carrots,Topped-Washed,1st,$/kg,0.33,0.38,0.47,0.56,0.69,0.47,0.37,0.32,0.29,,,,
2009,VEGETABLES,Carrots,Topped-Washed,2nd,$/kg,0.23,0.25,0.29,0.37,0.38,0.3,0.23,0.19,0.19,,,,
2009,VEGETABLES,Carrots,Topped-Washed,Ave,$/kg,0.32,0.36,0.43,0.53,0.67,0.47,0.36,0.3,0.28,0.27,0.26,0.25,
2009,VEGETABLES,Cauliflowers,Kent,1st,$/head,0.9,0.83,0.63,0.49,0.6,0.47,0.42,0.55,0.54,,,,
2009,VEGETABLES,Cauliflowers,Kent,2nd,$/head,0.62,0.55,0.48,0.34,0.39,0.32,0.31,0.4,0.36,,,,
2009,VEGETABLES,Cauliflowers,Kent,Ave,$/head,0.87,0.78,0.6,0.45,0.56,0.43,0.39,0.47,0.48,0.55,0.44,0.41,
2009,VEGETABLES,Cauliflowers,All Other,1st,$/head,0.69,0.7,0.53,0.44,0.52,0.53,0.45,0.53,0.45,,,,
2009,VEGETABLES,Cauliflowers,All Other,2nd,$/head,0.54,0.55,0.4,0.32,0.35,0.36,0.32,0.36,0.34,,,,
2009,VEGETABLES,Cauliflowers,All Other,Ave,$/head,0.66,0.68,0.49,0.4,0.45,0.47,0.41,0.5,0.41,0.54,0.41,0.38,
2009,VEGETABLES,Celery,All Washed,1st,$/kg,,,,,0.77,0.73,0.61,0.55,0.52,,,,
2009,VEGETABLES,Celery,All Washed,2nd,$/kg,,,,,,,0.44,0.44,0.44,,,,
2009,VEGETABLES,Celery,All Washed,Ave,$/kg,,,,,,,0.59,0.53,0.51,0.51,0.51,0.5,
2009,VEGETABLES,Courgettes,All Varieties,1st,$/kg,,,,,,1.02,0.7,0.62,0.83,,,,
2009,VEGETABLES,Courgettes,All Varieties,2nd,$/kg,,,,,,,0.47,0.42,0.58,,,,
2009,VEGETABLES,Courgettes,All Varieties,Ave,$/kg,,,,,,,0.65,0.58,0.78,0.78,0.81,,
2009,VEGETABLES,Cucumbers,All Varieties,1st,$/kg,,1.37,0.87,0.72,0.65,0.64,0.63,0.79,0.72,,,,
2009,VEGETABLES,Cucumbers,All Varieties,2nd,$/kg,,,0.58,0.51,0.45,0.43,0.42,0.46,0.43,,,,
2009,VEGETABLES,Cucumbers,All Varieties,Ave,$/kg,,,0.86,0.69,0.61,0.6,0.58,0.71,0.63,0.55,0.62,,
2009,VEGETABLES,Beans,Dwarf,1st,$/kg,,,,,,,,1.53,1.34,1.51,,,
2009,VEGETABLES,Beans,Dwarf,2nd,$/kg,,,,,,,,0.94,0.87,1.06,,,
2009,VEGETABLES,Beans,Dwarf,Ave,$/kg,,,,,,,,1.49,1.27,1.39,1.55,,
2009,VEGETABLES,Leeks,Trimmed,1st,$/kg,1.33,1.39,1.35,1.13,1.02,,1.09,0.97,0.94,,,,
2009,VEGETABLES,Leeks,Trimmed,2nd,$/kg,0.98,1.03,0.92,0.75,0.75,,0.77,0.77,0.77,,,,
2009,VEGETABLES,Leeks,Trimmed,Ave,$/kg,1.23,1.32,1.2,0.98,0.9,,1.05,0.93,0.89,0.87,0.86,0.85,
2009,VEGETABLES,Lettuce,Butterhead - Indoor,1st,$/head,0.4,0.4,0.35,0.29,0.27,0.27,0.25,0.25,0.27,0.25,0.27,0.29,
2009,VEGETABLES,Lettuce,Butterhead - Indoor,2nd,$/head,0.36,0.34,0.28,0.24,0.22,0.21,0.19,0.19,0.2,0.2,,,
2009,VEGETABLES,Lettuce,Butterhead - Indoor,Ave,$/head,0.4,0.4,0.34,0.29,0.27,0.26,0.25,0.24,0.26,0.25,0.27,0.29,
2009,VEGETABLES,Lettuce,Cos,1st,$/head,,0.7,,0.66,0.45,0.45,0.42,0.43,0.44,0.38,0.38,,
2009,VEGETABLES,Lettuce,Cos,2nd,$/head,,,,,0.25,0.27,0.3,0.3,0.28,,,,
2009,VEGETABLES,Lettuce,Cos,Ave,$/head,,,,,0.45,0.44,0.4,0.4,0.41,0.38,0.38,,
2009,VEGETABLES,Lettuce,Crisp-Iceberg Type,1st,$/head,,,,,0.31,0.31,0.28,0.28,0.29,0.3,0.31,,
2009,VEGETABLES,Lettuce,Crisp-Iceberg Type,2nd,$/head,,,,,0.18,0.22,0.19,0.19,0.22,0.22,0.21,,
2009,VEGETABLES,Lettuce,Crisp-Iceberg Type,Ave,$/head,,,,,0.31,0.3,0.26,0.26,0.28,0.29,0.31,,
2009,VEGETABLES,Lettuce,Little Gem,1st,$/twin,0.64,0.61,0.52,0.5,0.44,0.44,0.42,0.41,0.42,0.4,0.42,0.53,
2009,VEGETABLES,Lettuce,Little Gem,2nd,$/twin,,,,,0.3,0.3,0.35,0.28,0.26,0.27,0.27,,
2009,VEGETABLES,Lettuce,Little Gem,Ave,$/twin,,,,,0.44,0.43,0.42,0.41,0.42,0.39,0.41,0.53,
2009,VEGETABLES,Mushrooms,Button - Indoor,-,$/kg,1.1,1.02,,0.95,1.05,0.95,1.1,,1.85,1.1,,1.59,
2009,VEGETABLES,Mushrooms,Cup - Indoor,-,$/kg,,1.04,0.99,0.87,1.05,1.52,1.43,1.26,1.1,1.48,,1.71,
2009,VEGETABLES,Mushrooms,Flat - Indoor,-,$/kg,0.91,1.11,0.77,0.99,0.98,1.05,0.77,0.86,,0.82,0.66,,
2009,VEGETABLES,Parsnips,All Varieties,-,$/kg,0.8,0.8,0.81,0.8,0.9,0.86,1.11,0.93,0.8,0.75,0.77,0.74,
2009,VEGETABLES,Rhubarb,Forced,-,$/kg,2.34,2.74,2.64,1.42,2.2,,,,,,,,
2009,VEGETABLES,Rhubarb,Outdoor,-,$/kg,,,1.38,0.89,0.88,0.92,0.98,0.89,0.92,0.93,,,
2009,VEGETABLES,Runner Beans,Runner-Climbing,1st,$/kg,,,,,,5.47,2.05,1.09,1.17,,,,
2009,VEGETABLES,Runner Beans,Runner-Climbing,2nd,$/kg,,,,,,,1.08,0.61,0.88,,,,
2009,VEGETABLES,Runner Beans,Runner-Climbing,Ave,$/kg,,,,,,,1.95,0.94,1.07,1.73,,,
2009,VEGETABLES,Salad Onions,Salad,-,$/bunch,,,,,0.23,0.23,0.22,0.21,0.21,0.2,0.2,0.15,
2009,VEGETABLES,Shelling Peas,All Varieties,1st,$/kg,,,,,,1.56,1.12,1.54,2.31,,,,
2009,VEGETABLES,Shelling Peas,All Varieties,2nd,$/kg,,,,,2.16,1.42,1.01,1.21,1.39,,,,
2009,VEGETABLES,Shelling Peas,All Varieties,Ave,$/kg,,,,,,1.52,1.09,1.44,1.53,1.06,0.92,,
2009,VEGETABLES,Spinach,Leaf - Loose/bunches,1st,$/kg,,,,0.59,0.67,0.6,0.6,0.57,0.51,,,,
2009,VEGETABLES,Spinach,Leaf - Loose/bunches,2nd,$/kg,,,,0.36,0.41,0.45,0.38,0.38,0.37,,,,new item at the start of 2007
2009,VEGETABLES,Spinach,Leaf - Loose/bunches,Ave,$/kg,,,,0.52,0.6,0.55,0.55,0.53,0.49,0.56,0.56,0.49,
2009,VEGETABLES,Swede,All Varieties,-,$/kg,0.36,0.35,0.34,0.33,0.33,0.38,0.4,0.35,0.32,0.3,0.3,0.3,
2009,VEGETABLES,Sweetcorn,All Varieties,-,$/cob,,,,,,,0.23,0.2,0.18,0.17,0.16,,
2009,VEGETABLES,Tomatoes,Round,1st,$/kg,,,1.99,1.57,0.97,0.79,0.74,0.64,0.73,0.64,0.65,0.48,
2009,VEGETABLES,Tomatoes,Round,2nd,$/kg,,,,0.92,0.5,0.37,0.39,0.35,0.37,0.73,0.38,0.42,
2009,VEGETABLES,Tomatoes,Round,Ave,$/kg,,,,1.51,0.85,0.66,0.63,0.54,0.66,0.64,0.49,0.43,
2009,VEGETABLES,Tomatoes,Vine,1st,$/kg,,2.08,2,1.73,1.05,0.9,0.86,0.68,0.81,0.58,0.81,,
2009,VEGETABLES,Tomatoes,Vine,2nd,$/kg,,,1.75,1.07,0.65,0.54,0.35,0.35,0.41,,0.66,,
2009,VEGETABLES,Tomatoes,Vine,Ave,$/kg,,,1.95,1.7,0.96,0.87,0.8,0.61,0.77,0.58,0.78,,
2009,VEGETABLES,Tomatoes,Cherry,1st,$/kg,,,4.8,3.17,2.18,1.92,2.11,1.73,2.14,2.38,1.93,,
2009,VEGETABLES,Tomatoes,Cherry,2nd,$/kg,,,,,1.59,1.31,1.44,,0.97,1.6,1.6,,
2009,VEGETABLES,Tomatoes,Cherry,Ave,$/kg,,,,,2.13,1.89,2.02,,2.07,2.32,1.91,,
2009,VEGETABLES,Tomatoes,Plum,1st,$/kg,,,2.22,1.67,0.98,0.78,0.8,0.64,0.71,0.39,0.88,,
2009,VEGETABLES,Tomatoes,Plum,2nd,$/kg,,,,,,,0.4,0.34,,0.5,0.5,,
2009,VEGETABLES,Tomatoes,Plum,Ave,$/kg,,,,,,,0.73,0.64,,0.4,0.82,,
2009,VEGETABLES,Turnip,All Varieties,-,$/kg,0.91,0.93,0.89,0.84,1.06,1.13,0.95,0.86,0.87,0.87,0.89,0.89,
2009,VEGETABLES,Watercress,All Varieties,-,$/bunch,0.52,0.48,0.47,0.44,0.42,0.45,0.46,0.45,0.46,0.26,0.46,0.45,
2009,CUT FLOWERS,Alstromeria,Indoor,-,$/bunch(1),0.88,0.93,0.94,0.78,0.79,0.83,0.73,0.73,0.79,0.87,0.92,0.98,
2009,CUT FLOWERS,Chrysanthemums Flowers,Indoor-bloom,-,$/bloom,0.3,,,,,0.5,0.35,0.4,0.35,0.36,0.35,0.33,
2009,CUT FLOWERS,Chrysanthemums Flowers,Indoor-spray,-,$/spray,0.16,0.27,0.18,0.13,0.14,0.15,0.16,0.15,0.15,0.15,0.14,0.19,
2009,CUT FLOWERS,Gladioli,All Varieties,-,$/bunch(1),,,,,,0.91,0.64,0.6,0.63,0.6,0.63,,
2009,CUT FLOWERS,Irises,Indoor,-,$/bunch(1),,,0.68,0.63,0.54,0.47,0.56,0.55,,,,,
2009,Narcissus-inc.Daffodils,Oriental Lilies,Homegrown,-,$/stem,,0.66,0.63,0.63,0.62,0.57,0.53,0.55,0.55,0.56,0.58,0.59,
2009,Narcissus-inc.Daffodils,Pinks,All Varieties,-,$/bunch(3),,,,,0.46,0.35,0.33,0.34,0.33,0.35,0.35,0.31,
2009,Narcissus-inc.Daffodils,Tulips,Indoor,-,$/bunch(4),0.84,0.83,0.81,0.75,0.69,,,,,,,0.95,
